"","ph.kmeans.cluster","gene","cluster_label"
"20587",2,"FNDC11","maternal_oocyte_RNA"
"20588",5,"MHENCR","four_cell_RNA"
"20589",2,"GMEB2","maternal_oocyte_RNA"
"20590",4,"STMN3","hESC_RNA"
"20591",3,"SLC2A4RG","maternal_1C_2C_RNA"
"20592",4,"ZBTB46","hESC_RNA"
"20593",2,"ABHD16B","maternal_oocyte_RNA"
"20594",4,"SAMD10","hESC_RNA"
"20595",4,"PRPF6","hESC_RNA"
"20596",5,"C20orf204","four_cell_RNA"
"20597",5,"SOX18","four_cell_RNA"
"20598",5,"TPD52L2","four_cell_RNA"
"20599",6,"TCEA2","eight_cell_RNA"
"20600",4,"RTEL1","hESC_RNA"
"20601",4,"RTEL1-TNFRSF6B","hESC_RNA"
"20602",6,"TNFRSF6B","eight_cell_RNA"
"20603",4,"ARFRP1","hESC_RNA"
"20604",5,"ZGPAT","four_cell_RNA"
"20605",4,"LIME1","hESC_RNA"
"20606",4,"DNAJC5","hESC_RNA"
"20607",4,"RGS19","hESC_RNA"
"20608",3,"OPRL1","maternal_1C_2C_RNA"
"20609",4,"LKAAEAR1","hESC_RNA"
"20610",5,"NPBWR2","four_cell_RNA"
"20611",1,"PCMTD2","ICM_RNA"
"20612",5,"MYT1","four_cell_RNA"
"20613",4,"SS18L1","hESC_RNA"
"20614",1,"MIR1-1HG-AS1","ICM_RNA"
"20615",6,"MTG2","eight_cell_RNA"
"20616",2,"HRH3","maternal_oocyte_RNA"
"20617",4,"LOC105369209","hESC_RNA"
"20618",3,"OSBPL2","maternal_1C_2C_RNA"
"20619",6,"ADRM1","eight_cell_RNA"
"20620",4,"LAMA5","hESC_RNA"
"20621",5,"LAMA5-AS1","four_cell_RNA"
"20622",4,"RPS21","hESC_RNA"
"20623",2,"CABLES2","maternal_oocyte_RNA"
"20624",2,"RBBP8NL","maternal_oocyte_RNA"
"20625",5,"GATA5","four_cell_RNA"
"20626",1,"LINC00266-1","ICM_RNA"
"20627",4,"SRY","hESC_RNA"
"20628",4,"RPS4Y1","hESC_RNA"
"20629",2,"TGIF2LY","maternal_oocyte_RNA"
"20630",4,"ZFY","hESC_RNA"
"20631",1,"PCDH11Y","ICM_RNA"
"20632",4,"AMELY","hESC_RNA"
"20633",4,"TBL1Y","hESC_RNA"
"20634",4,"PRKY","hESC_RNA"
"20635",1,"TTTY11","ICM_RNA"
"20636",2,"TTTY18","maternal_oocyte_RNA"
"20637",4,"TTTY15","hESC_RNA"
"20638",4,"USP9Y","hESC_RNA"
"20639",5,"DDX3Y","four_cell_RNA"
"20640",4,"TMSB4Y","hESC_RNA"
"20641",4,"NLGN4Y","hESC_RNA"
"20642",4,"UCKL1","hESC_RNA"
"20643",3,"ZNF512B","maternal_1C_2C_RNA"
"20644",2,"UCKL1-AS1","maternal_oocyte_RNA"
"20645",5,"MIR1914","four_cell_RNA"
"20646",4,"UTY","hESC_RNA"
"20647",4,"TXLNGY","hESC_RNA"
"20648",4,"KDM5D","hESC_RNA"
"20649",4,"TTTY14","hESC_RNA"
"20650",4,"CD24","hESC_RNA"
"20651",4,"EIF1AY","hESC_RNA"
"20652",5,"RBMY1B","four_cell_RNA"
"20653",3,"RBMY1A1","maternal_1C_2C_RNA"
"20654",3,"RBMY1D","maternal_1C_2C_RNA"
"20655",3,"RBMY1E","maternal_1C_2C_RNA"
"20656",5,"RBMY1B.1","four_cell_RNA"
"20657",3,"RBMY1D.1","maternal_1C_2C_RNA"
"20658",3,"RBMY1A1.1","maternal_1C_2C_RNA"
"20659",3,"RBMY1E.1","maternal_1C_2C_RNA"
"20660",3,"RBMY1A1.2","maternal_1C_2C_RNA"
"20661",3,"RBMY1D.2","maternal_1C_2C_RNA"
"20662",5,"RBMY1B.2","four_cell_RNA"
"20663",3,"RBMY1E.2","maternal_1C_2C_RNA"
"20664",3,"RBMY1A1.3","maternal_1C_2C_RNA"
"20665",3,"RBMY1D.3","maternal_1C_2C_RNA"
"20666",5,"RBMY1B.3","four_cell_RNA"
"20667",5,"RBMY2FP","four_cell_RNA"
"20668",5,"WASH5P","four_cell_RNA"
"20669",5,"PLPP2","four_cell_RNA"
"20670",5,"THEG","four_cell_RNA"
"20671",1,"MIER2","ICM_RNA"
"20672",4,"C2CD4C","hESC_RNA"
"20673",6,"ODF3L2","eight_cell_RNA"
"20674",3,"SHC2","maternal_1C_2C_RNA"
"20675",6,"MADCAM1","eight_cell_RNA"
"20676",5,"CDC34","four_cell_RNA"
"20677",4,"TPGS1","hESC_RNA"
"20678",4,"GZMM","hESC_RNA"
"20679",3,"FSTL3","maternal_1C_2C_RNA"
"20680",3,"HCN2","maternal_1C_2C_RNA"
"20681",5,"FGF22","four_cell_RNA"
"20682",5,"POLRMT","four_cell_RNA"
"20683",1,"RNF126","ICM_RNA"
"20684",5,"PALM","four_cell_RNA"
"20685",5,"MISP","four_cell_RNA"
"20686",4,"AZU1","hESC_RNA"
"20687",6,"PRTN3","eight_cell_RNA"
"20688",6,"ELANE","eight_cell_RNA"
"20689",5,"BSG","four_cell_RNA"
"20690",3,"MED16","maternal_1C_2C_RNA"
"20691",4,"PLPPR3","hESC_RNA"
"20692",6,"CFD","eight_cell_RNA"
"20693",5,"PTBP1","four_cell_RNA"
"20694",5,"MIR4745","four_cell_RNA"
"20695",1,"R3HDM4","ICM_RNA"
"20696",4,"KISS1R","hESC_RNA"
"20697",2,"ARID3A","maternal_oocyte_RNA"
"20698",4,"WDR18","hESC_RNA"
"20699",4,"CNN2","hESC_RNA"
"20700",2,"ABCA7","maternal_oocyte_RNA"
"20701",3,"GRIN3B","maternal_1C_2C_RNA"
"20702",2,"TMEM259","maternal_oocyte_RNA"
"20703",3,"STK11","maternal_1C_2C_RNA"
"20704",4,"GPX4","hESC_RNA"
"20705",3,"SBNO2","maternal_1C_2C_RNA"
"20706",4,"CBARP","hESC_RNA"
"20707",4,"ATP5F1D","hESC_RNA"
"20708",2,"MIDN","maternal_oocyte_RNA"
"20709",4,"EFNA2","hESC_RNA"
"20710",4,"PWWP3A","hESC_RNA"
"20711",4,"C19orf24","hESC_RNA"
"20712",1,"ARHGAP45","ICM_RNA"
"20713",5,"POLR2E","four_cell_RNA"
"20714",4,"GAMT","hESC_RNA"
"20715",6,"NDUFS7","eight_cell_RNA"
"20716",4,"DAZAP1","hESC_RNA"
"20717",2,"CIRBP-AS1","maternal_oocyte_RNA"
"20718",4,"CIRBP","hESC_RNA"
"20719",4,"PCSK4","hESC_RNA"
"20720",4,"RPS15","hESC_RNA"
"20721",2,"PLK5","maternal_oocyte_RNA"
"20722",3,"ADAMTSL5","maternal_1C_2C_RNA"
"20723",2,"REEP6","maternal_oocyte_RNA"
"20724",5,"APC2","four_cell_RNA"
"20725",5,"C19orf25","four_cell_RNA"
"20726",1,"MEX3D","ICM_RNA"
"20727",2,"MBD3","maternal_oocyte_RNA"
"20728",4,"UQCR11","hESC_RNA"
"20729",5,"ATP8B3","four_cell_RNA"
"20730",5,"KLF16","four_cell_RNA"
"20731",1,"ABHD17A","ICM_RNA"
"20732",4,"TCF3","hESC_RNA"
"20733",2,"ADAT3","maternal_oocyte_RNA"
"20734",2,"SCAMP4","maternal_oocyte_RNA"
"20735",4,"BTBD2","hESC_RNA"
"20736",3,"REXO1","maternal_1C_2C_RNA"
"20737",1,"LOC100288123","ICM_RNA"
"20738",3,"MKNK2","maternal_1C_2C_RNA"
"20739",2,"CSNK1G2","maternal_oocyte_RNA"
"20740",3,"MOB3A","maternal_1C_2C_RNA"
"20741",1,"IZUMO4","ICM_RNA"
"20742",4,"AP3D1","hESC_RNA"
"20743",4,"JSRP1","hESC_RNA"
"20744",4,"AMH","hESC_RNA"
"20745",4,"SF3A2","hESC_RNA"
"20746",4,"OAZ1","hESC_RNA"
"20747",3,"LINGO3","maternal_1C_2C_RNA"
"20748",3,"PEAK3","maternal_1C_2C_RNA"
"20749",4,"SPPL2B","hESC_RNA"
"20750",4,"LSM7","hESC_RNA"
"20751",6,"LINC01775","eight_cell_RNA"
"20752",6,"TMPRSS9","eight_cell_RNA"
"20753",4,"TIMM13","hESC_RNA"
"20754",6,"DIRAS1","eight_cell_RNA"
"20755",5,"GADD45B","four_cell_RNA"
"20756",5,"DOT1L","four_cell_RNA"
"20757",4,"PLEKHJ1","hESC_RNA"
"20758",4,"MIR6789","hESC_RNA"
"20759",2,"MIR1227","maternal_oocyte_RNA"
"20760",5,"SLC39A3","four_cell_RNA"
"20761",4,"SGTA","hESC_RNA"
"20762",3,"GNG7","maternal_1C_2C_RNA"
"20763",4,"LMNB2","hESC_RNA"
"20764",4,"THOP1","hESC_RNA"
"20765",3,"ZNF554","maternal_1C_2C_RNA"
"20766",1,"ZNF556","ICM_RNA"
"20767",6,"ZNF77","eight_cell_RNA"
"20768",3,"ZNF555","maternal_1C_2C_RNA"
"20769",3,"ZNF57","maternal_1C_2C_RNA"
"20770",5,"S1PR4","four_cell_RNA"
"20771",5,"TLE5","four_cell_RNA"
"20772",3,"GNA15","maternal_1C_2C_RNA"
"20773",1,"LOC100996351","ICM_RNA"
"20774",3,"GNA11","maternal_1C_2C_RNA"
"20775",6,"CELF5","eight_cell_RNA"
"20776",6,"TLE2","eight_cell_RNA"
"20777",4,"NCLN","hESC_RNA"
"20778",5,"DOHH","four_cell_RNA"
"20779",3,"NFIC","maternal_1C_2C_RNA"
"20780",6,"SMIM24","eight_cell_RNA"
"20781",2,"FZR1","maternal_oocyte_RNA"
"20782",1,"HMG20B","ICM_RNA"
"20783",5,"GIPC3","four_cell_RNA"
"20784",2,"TBXA2R","maternal_oocyte_RNA"
"20785",6,"MFSD12","eight_cell_RNA"
"20786",1,"CACTIN-AS1","ICM_RNA"
"20787",5,"CACTIN","four_cell_RNA"
"20788",6,"PIP5K1C","eight_cell_RNA"
"20789",6,"TLE6","eight_cell_RNA"
"20790",1,"PIAS4","ICM_RNA"
"20791",2,"ZBTB7A","maternal_oocyte_RNA"
"20792",2,"CREB3L3","maternal_oocyte_RNA"
"20793",6,"MAP2K2","eight_cell_RNA"
"20794",4,"ANKRD24","hESC_RNA"
"20795",4,"EBI3","hESC_RNA"
"20796",4,"YJU2","hESC_RNA"
"20797",4,"SIRT6","hESC_RNA"
"20798",4,"TMIGD2","hESC_RNA"
"20799",4,"STAP2","hESC_RNA"
"20800",6,"SHD","eight_cell_RNA"
"20801",4,"FSD1","hESC_RNA"
"20802",6,"MPND","eight_cell_RNA"
"20803",4,"SH3GL1","hESC_RNA"
"20804",2,"LRG1","maternal_oocyte_RNA"
"20805",1,"PLIN5","ICM_RNA"
"20806",4,"SEMA6B","hESC_RNA"
"20807",5,"UBXN6","four_cell_RNA"
"20808",6,"CHAF1A","eight_cell_RNA"
"20809",5,"TNFAIP8L1","four_cell_RNA"
"20810",5,"HDGFL2","four_cell_RNA"
"20811",4,"PLIN4","hESC_RNA"
"20812",4,"FEM1A","hESC_RNA"
"20813",1,"TICAM1","ICM_RNA"
"20814",6,"MYDGF","eight_cell_RNA"
"20815",2,"DPP9","maternal_oocyte_RNA"
"20816",1,"DPP9-AS1","ICM_RNA"
"20817",3,"MIR7-3HG","maternal_1C_2C_RNA"
"20818",3,"MIR7-3","maternal_1C_2C_RNA"
"20819",2,"ARRDC5","maternal_oocyte_RNA"
"20820",6,"PLIN3","eight_cell_RNA"
"20821",6,"TJP3","eight_cell_RNA"
"20822",6,"APBA3","eight_cell_RNA"
"20823",4,"MRPL54","hESC_RNA"
"20824",3,"RAX2","maternal_1C_2C_RNA"
"20825",4,"MATK","hESC_RNA"
"20826",5,"ZFR2","four_cell_RNA"
"20827",4,"ATCAY","hESC_RNA"
"20828",4,"NMRK2","hESC_RNA"
"20829",3,"DAPK3","maternal_1C_2C_RNA"
"20830",5,"EEF2","four_cell_RNA"
"20831",6,"SNORD37","eight_cell_RNA"
"20832",4,"KDM4B","hESC_RNA"
"20833",2,"ZNRF4","maternal_oocyte_RNA"
"20834",2,"TINCR","maternal_oocyte_RNA"
"20835",4,"SAFB2","hESC_RNA"
"20836",4,"PTPRS","hESC_RNA"
"20837",5,"SAFB","four_cell_RNA"
"20838",1,"UHRF1","ICM_RNA"
"20839",2,"MICOS13","maternal_oocyte_RNA"
"20840",6,"HSD11B1L","eight_cell_RNA"
"20841",5,"FUT6","four_cell_RNA"
"20842",2,"PRR22","maternal_oocyte_RNA"
"20843",2,"DUS3L","maternal_oocyte_RNA"
"20844",1,"NRTN","ICM_RNA"
"20845",3,"FUT5","maternal_1C_2C_RNA"
"20846",6,"CATSPERD","eight_cell_RNA"
"20847",5,"FUT3","four_cell_RNA"
"20848",5,"LOC101928844","four_cell_RNA"
"20849",4,"NDUFA11","hESC_RNA"
"20850",3,"VMAC","maternal_1C_2C_RNA"
"20851",6,"RPL36","eight_cell_RNA"
"20852",4,"LONP1","hESC_RNA"
"20853",6,"ACSBG2","eight_cell_RNA"
"20854",1,"MLLT1","ICM_RNA"
"20855",5,"CLPP","four_cell_RNA"
"20856",5,"CAPS","four_cell_RNA"
"20857",4,"RANBP3","hESC_RNA"
"20858",5,"LOC100128568","four_cell_RNA"
"20859",6,"RFX2","eight_cell_RNA"
"20860",4,"ALKBH7","hESC_RNA"
"20861",2,"PSPN","maternal_oocyte_RNA"
"20862",3,"LOC390877","maternal_1C_2C_RNA"
"20863",3,"SLC25A23","maternal_1C_2C_RNA"
"20864",5,"SLC25A41","four_cell_RNA"
"20865",2,"TUBB4A","maternal_oocyte_RNA"
"20866",5,"KHSRP","four_cell_RNA"
"20867",2,"CRB3","maternal_oocyte_RNA"
"20868",3,"DENND1C","maternal_1C_2C_RNA"
"20869",2,"TNFSF9","maternal_oocyte_RNA"
"20870",5,"GTF2F1","four_cell_RNA"
"20871",4,"MIR6790","hESC_RNA"
"20872",5,"TNFSF14","four_cell_RNA"
"20873",2,"CD70","maternal_oocyte_RNA"
"20874",5,"C3","four_cell_RNA"
"20875",5,"ADGRE1","four_cell_RNA"
"20876",1,"VAV1","ICM_RNA"
"20877",2,"GPR108","maternal_oocyte_RNA"
"20878",5,"FLJ25758","four_cell_RNA"
"20879",2,"TRIP10","maternal_oocyte_RNA"
"20880",6,"ADGRE4P","eight_cell_RNA"
"20881",5,"MBD3L2B","four_cell_RNA"
"20882",3,"MBD3L5","maternal_1C_2C_RNA"
"20883",4,"SH2D3A","hESC_RNA"
"20884",6,"TEX45","eight_cell_RNA"
"20885",5,"MBD3L2B.1","four_cell_RNA"
"20886",5,"MBD3L2","four_cell_RNA"
"20887",4,"PEX11G","hESC_RNA"
"20888",5,"MBD3L3","four_cell_RNA"
"20889",5,"ARHGEF18","four_cell_RNA"
"20890",4,"ZNF358","hESC_RNA"
"20891",5,"INSR","four_cell_RNA"
"20892",3,"MCOLN1","maternal_1C_2C_RNA"
"20893",3,"ZNF557","maternal_1C_2C_RNA"
"20894",4,"PNPLA6","hESC_RNA"
"20895",4,"CAMSAP3","hESC_RNA"
"20896",6,"XAB2","eight_cell_RNA"
"20897",5,"MCEMP1","four_cell_RNA"
"20898",3,"RETN","maternal_1C_2C_RNA"
"20899",5,"CLEC4G","four_cell_RNA"
"20900",6,"STXBP2","eight_cell_RNA"
"20901",2,"FCER2","maternal_oocyte_RNA"
"20902",6,"PET100","eight_cell_RNA"
"20903",1,"PCP2","ICM_RNA"
"20904",4,"TRAPPC5","hESC_RNA"
"20905",5,"CD209","four_cell_RNA"
"20906",3,"CLEC4GP1","maternal_1C_2C_RNA"
"20907",3,"EVI5L","maternal_1C_2C_RNA"
"20908",4,"PRR36","hESC_RNA"
"20909",3,"LYPLA2P2","maternal_1C_2C_RNA"
"20910",3,"LRRC8E","maternal_1C_2C_RNA"
"20911",6,"CLEC4M","eight_cell_RNA"
"20912",4,"CTXN1","hESC_RNA"
"20913",4,"TGFBR3L","hESC_RNA"
"20914",5,"SNAPC2","four_cell_RNA"
"20915",4,"TIMM44","hESC_RNA"
"20916",3,"MAP2K7","maternal_1C_2C_RNA"
"20917",1,"ELAVL1","ICM_RNA"
"20918",3,"CCL25","maternal_1C_2C_RNA"
"20919",4,"FBN3","hESC_RNA"
"20920",4,"CERS4","hESC_RNA"
"20921",2,"CD320","maternal_oocyte_RNA"
"20922",6,"ANGPTL4","eight_cell_RNA"
"20923",4,"NDUFA7","hESC_RNA"
"20924",2,"RPS28","maternal_oocyte_RNA"
"20925",4,"KANK3","hESC_RNA"
"20926",6,"2-Mar.1","eight_cell_RNA"
"20927",4,"ZNF414","hESC_RNA"
"20928",5,"RAB11B-AS1","four_cell_RNA"
"20929",4,"RAB11B","hESC_RNA"
"20930",4,"HNRNPM","hESC_RNA"
"20931",4,"MYO1F","hESC_RNA"
"20932",5,"PRAM1","four_cell_RNA"
"20933",1,"ADAMTS10","ICM_RNA"
"20934",2,"ACTL9","maternal_oocyte_RNA"
"20935",6,"OR2Z1","eight_cell_RNA"
"20936",2,"OR7G3","maternal_oocyte_RNA"
"20937",2,"OR7G1","maternal_oocyte_RNA"
"20938",5,"MBD3L1","four_cell_RNA"
"20939",2,"OR7G2","maternal_oocyte_RNA"
"20940",3,"MUC16","maternal_1C_2C_RNA"
"20941",4,"ZNF317","hESC_RNA"
"20942",1,"ZNF558","ICM_RNA"
"20943",2,"OR1M1","maternal_oocyte_RNA"
"20944",1,"OR7D2","ICM_RNA"
"20945",1,"OR7D4","ICM_RNA"
"20946",5,"ZNF699","four_cell_RNA"
"20947",1,"OR7E24","ICM_RNA"
"20948",6,"ZNF426-DT","eight_cell_RNA"
"20949",4,"ZNF561-AS1","hESC_RNA"
"20950",3,"ZNF560","maternal_1C_2C_RNA"
"20951",5,"ZNF266","four_cell_RNA"
"20952",4,"ZNF121","hESC_RNA"
"20953",3,"ZNF426","maternal_1C_2C_RNA"
"20954",3,"ZNF561","maternal_1C_2C_RNA"
"20955",1,"ZNF559","ICM_RNA"
"20956",1,"ZNF559-ZNF177","ICM_RNA"
"20957",5,"ZNF177","four_cell_RNA"
"20958",3,"ZNF562","maternal_1C_2C_RNA"
"20959",4,"LOC100505555","hESC_RNA"
"20960",2,"ZNF812P","maternal_oocyte_RNA"
"20961",1,"ZNF846","ICM_RNA"
"20962",5,"FBXL12","four_cell_RNA"
"20963",5,"RDH8","four_cell_RNA"
"20964",4,"COL5A3","hESC_RNA"
"20965",6,"PIN1","eight_cell_RNA"
"20966",4,"OLFM2","hESC_RNA"
"20967",5,"UBL5","four_cell_RNA"
"20968",3,"C3P1","maternal_1C_2C_RNA"
"20969",4,"C19orf66","hESC_RNA"
"20970",4,"ANGPTL6","hESC_RNA"
"20971",2,"MRPL4","maternal_oocyte_RNA"
"20972",4,"S1PR2","hESC_RNA"
"20973",2,"FDX2","maternal_oocyte_RNA"
"20974",1,"DNMT1","ICM_RNA"
"20975",2,"ICAM4","maternal_oocyte_RNA"
"20976",6,"ICAM1","eight_cell_RNA"
"20977",3,"ICAM5","maternal_1C_2C_RNA"
"20978",6,"ZGLP1","eight_cell_RNA"
"20979",5,"PPAN","four_cell_RNA"
"20980",1,"PPAN-P2RY11","ICM_RNA"
"20981",4,"P2RY11","hESC_RNA"
"20982",4,"EIF3G","hESC_RNA"
"20983",3,"SNORD105","maternal_1C_2C_RNA"
"20984",1,"SNORD105B","ICM_RNA"
"20985",4,"ICAM3","hESC_RNA"
"20986",1,"RAVER1","ICM_RNA"
"20987",2,"TYK2","maternal_oocyte_RNA"
"20988",4,"KEAP1","hESC_RNA"
"20989",5,"CDC37","four_cell_RNA"
"20990",6,"MIR1181","eight_cell_RNA"
"20991",3,"PDE4A","maternal_1C_2C_RNA"
"20992",4,"S1PR5","hESC_RNA"
"20993",5,"CDKN2D","four_cell_RNA"
"20994",5,"ILF3-DT","four_cell_RNA"
"20995",1,"AP1M2","ICM_RNA"
"20996",4,"QTRT1","hESC_RNA"
"20997",2,"SLC44A2","maternal_oocyte_RNA"
"20998",4,"ILF3","hESC_RNA"
"20999",5,"ATG4D","four_cell_RNA"
"21000",2,"KRI1","maternal_oocyte_RNA"
"21001",4,"TMED1","hESC_RNA"
"21002",6,"C19orf38","eight_cell_RNA"
"21003",4,"CARM1","hESC_RNA"
"21004",5,"TIMM29","four_cell_RNA"
"21005",6,"YIPF2","eight_cell_RNA"
"21006",4,"SPC24","hESC_RNA"
"21007",2,"DNM2","maternal_oocyte_RNA"
"21008",4,"SMARCA4","hESC_RNA"
"21009",2,"LDLR","maternal_oocyte_RNA"
"21010",6,"CCDC159","eight_cell_RNA"
"21011",1,"KANK2","ICM_RNA"
"21012",1,"PLPPR2","ICM_RNA"
"21013",2,"TSPAN16","maternal_oocyte_RNA"
"21014",5,"RAB3D","four_cell_RNA"
"21015",4,"TMEM205","hESC_RNA"
"21016",2,"DOCK6","maternal_oocyte_RNA"
"21017",5,"ANGPTL8","four_cell_RNA"
"21018",4,"SWSAP1","hESC_RNA"
"21019",4,"RGL3","hESC_RNA"
"21020",5,"EPOR","four_cell_RNA"
"21021",5,"ELAVL3","four_cell_RNA"
"21022",6,"ECSIT","eight_cell_RNA"
"21023",4,"ZNF653","hESC_RNA"
"21024",4,"CCDC151","hESC_RNA"
"21025",4,"PRKCSH","hESC_RNA"
"21026",2,"HNRNPA1P10","maternal_oocyte_RNA"
"21027",4,"ZNF627","hESC_RNA"
"21028",6,"CNN1","eight_cell_RNA"
"21029",5,"ELOF1","four_cell_RNA"
"21030",6,"ACP5","eight_cell_RNA"
"21031",5,"ZNF823","four_cell_RNA"
"21032",1,"ZNF833P","ICM_RNA"
"21033",4,"ZNF69","hESC_RNA"
"21034",5,"ZNF441","four_cell_RNA"
"21035",1,"ZNF491","ICM_RNA"
"21036",2,"ZNF440","maternal_oocyte_RNA"
"21037",5,"ZNF700","four_cell_RNA"
"21038",5,"ZNF439","four_cell_RNA"
"21039",5,"ZNF844","four_cell_RNA"
"21040",4,"ZNF763","hESC_RNA"
"21041",3,"ZNF788P","maternal_1C_2C_RNA"
"21042",5,"LOC100289333","four_cell_RNA"
"21043",5,"ZNF20","four_cell_RNA"
"21044",4,"ZNF625-ZNF20","hESC_RNA"
"21045",4,"ZNF625","hESC_RNA"
"21046",5,"ZNF44","four_cell_RNA"
"21047",1,"ZNF136","ICM_RNA"
"21048",4,"ZNF442","hESC_RNA"
"21049",4,"ZNF563","hESC_RNA"
"21050",5,"ZNF433-AS1","four_cell_RNA"
"21051",6,"ZNF433","eight_cell_RNA"
"21052",5,"ZNF878","four_cell_RNA"
"21053",3,"ZNF443","maternal_1C_2C_RNA"
"21054",3,"ZNF799","maternal_1C_2C_RNA"
"21055",5,"ZNF709","four_cell_RNA"
"21056",3,"ZNF564","maternal_1C_2C_RNA"
"21057",3,"ZNF490","maternal_1C_2C_RNA"
"21058",5,"ZNF791","four_cell_RNA"
"21059",4,"MAN2B1","hESC_RNA"
"21060",2,"GNG14","maternal_oocyte_RNA"
"21061",3,"FBXW9","maternal_1C_2C_RNA"
"21062",5,"WDR83","four_cell_RNA"
"21063",4,"WDR83OS","hESC_RNA"
"21064",4,"DHPS","hESC_RNA"
"21065",4,"BEST2","hESC_RNA"
"21066",5,"TNPO2","four_cell_RNA"
"21067",5,"SNORD135","four_cell_RNA"
"21068",2,"SNORD41","maternal_oocyte_RNA"
"21069",2,"JUNB","maternal_oocyte_RNA"
"21070",5,"ASNA1","four_cell_RNA"
"21071",6,"TRIR","eight_cell_RNA"
"21072",1,"HOOK2","ICM_RNA"
"21073",4,"PRDX2","hESC_RNA"
"21074",4,"RNASEH2A","hESC_RNA"
"21075",5,"RTBDN","four_cell_RNA"
"21076",2,"KLF1","maternal_oocyte_RNA"
"21077",5,"DNASE2","four_cell_RNA"
"21078",4,"MAST1","hESC_RNA"
"21079",4,"GCDH","hESC_RNA"
"21080",5,"SYCE2","four_cell_RNA"
"21081",4,"FARSA","hESC_RNA"
"21082",2,"LYL1","maternal_oocyte_RNA"
"21083",4,"TRMT1","hESC_RNA"
"21084",3,"NACC1","maternal_1C_2C_RNA"
"21085",3,"DAND5","maternal_1C_2C_RNA"
"21086",4,"STX10","hESC_RNA"
"21087",6,"NFIX","eight_cell_RNA"
"21088",2,"RAD23A","maternal_oocyte_RNA"
"21089",4,"GADD45GIP1","hESC_RNA"
"21090",4,"IER2","hESC_RNA"
"21091",4,"MRI1","hESC_RNA"
"21092",3,"CCDC130","maternal_1C_2C_RNA"
"21093",6,"CACNA1A","eight_cell_RNA"
"21094",3,"ZSWIM4","maternal_1C_2C_RNA"
"21095",2,"CC2D1A","maternal_oocyte_RNA"
"21096",5,"C19orf53","four_cell_RNA"
"21097",1,"C19orf57","ICM_RNA"
"21098",2,"LOC284454","maternal_oocyte_RNA"
"21099",4,"MIR24-2","hESC_RNA"
"21100",4,"MIR27A","hESC_RNA"
"21101",2,"MIR23A","maternal_oocyte_RNA"
"21102",4,"CALR","hESC_RNA"
"21103",4,"IL27RA","hESC_RNA"
"21104",4,"RFX1","hESC_RNA"
"21105",5,"RLN3","four_cell_RNA"
"21106",2,"PODNL1","maternal_oocyte_RNA"
"21107",1,"DCAF15","ICM_RNA"
"21108",2,"NANOS3","maternal_oocyte_RNA"
"21109",1,"MISP3","ICM_RNA"
"21110",3,"MIR1199","maternal_1C_2C_RNA"
"21111",6,"PALM3","eight_cell_RNA"
"21112",6,"C19orf67","eight_cell_RNA"
"21113",2,"SAMD1","maternal_oocyte_RNA"
"21114",1,"ASF1B","ICM_RNA"
"21115",1,"PRKACA","ICM_RNA"
"21116",5,"LOC100507373","four_cell_RNA"
"21117",3,"ADGRL1","maternal_1C_2C_RNA"
"21118",2,"ADGRE5","maternal_oocyte_RNA"
"21119",1,"LINC01841","ICM_RNA"
"21120",6,"PTGER1","eight_cell_RNA"
"21121",5,"DDX39A","four_cell_RNA"
"21122",4,"PKN1","hESC_RNA"
"21123",6,"GIPC1","eight_cell_RNA"
"21124",5,"DNAJB1","four_cell_RNA"
"21125",5,"CLEC17A","four_cell_RNA"
"21126",6,"NDUFB7","eight_cell_RNA"
"21127",2,"OR7A5","maternal_oocyte_RNA"
"21128",2,"OR7C1","maternal_oocyte_RNA"
"21129",1,"ADGRE3","ICM_RNA"
"21130",1,"ZNF333","ICM_RNA"
"21131",4,"ADGRE2","hESC_RNA"
"21132",1,"MIR639","ICM_RNA"
"21133",6,"TECR","eight_cell_RNA"
"21134",5,"OR7A17","four_cell_RNA"
"21135",5,"OR7A10","four_cell_RNA"
"21136",1,"OR7C2","ICM_RNA"
"21137",5,"CCDC105","four_cell_RNA"
"21138",4,"CASP14","hESC_RNA"
"21139",2,"OR1I1","maternal_oocyte_RNA"
"21140",6,"SLC1A6","eight_cell_RNA"
"21141",4,"EPHX3","hESC_RNA"
"21142",4,"NOTCH3","hESC_RNA"
"21143",5,"BRD4","four_cell_RNA"
"21144",4,"SYDE1","hESC_RNA"
"21145",4,"ILVBL","hESC_RNA"
"21146",5,"AKAP8","four_cell_RNA"
"21147",3,"AKAP8L","maternal_1C_2C_RNA"
"21148",5,"PGLYRP2","four_cell_RNA"
"21149",2,"CYP4F22","maternal_oocyte_RNA"
"21150",3,"RASAL3","maternal_1C_2C_RNA"
"21151",2,"CYP4F8","maternal_oocyte_RNA"
"21152",1,"CYP4F12","ICM_RNA"
"21153",3,"WIZ","maternal_1C_2C_RNA"
"21154",1,"CYP4F3","ICM_RNA"
"21155",5,"OR10H2","four_cell_RNA"
"21156",2,"OR10H3","maternal_oocyte_RNA"
"21157",1,"CYP4F24P","ICM_RNA"
"21158",5,"OR10H5","four_cell_RNA"
"21159",2,"OR10H1","maternal_oocyte_RNA"
"21160",5,"UCA1","four_cell_RNA"
"21161",5,"OR10H4","four_cell_RNA"
"21162",5,"CYP4F2","four_cell_RNA"
"21163",5,"CYP4F11","four_cell_RNA"
